,macAddress,locationCoordinate_x,locationCoordinate_y,confidenceFactor,maxDetectedRssi,CMX_lastSeen,Real_Time,RMSE,Test_point
653,dc:a6:32:26:67:ab,11.984998,0.0,80,-58,2022-07-08T12:34:51.600+0100,2022-07-08 12:34:51,1.1383620000000008,1
654,dc:a6:32:26:67:ab,11.984998,0.0,80,-58,2022-07-08T12:34:51.600+0100,2022-07-08 12:34:52,1.1383620000000008,1
655,dc:a6:32:26:67:ab,13.196733,0.0,80,-57,2022-07-08T12:34:53.636+0100,2022-07-08 12:34:53,0.0733730000000001,1
656,dc:a6:32:26:67:ab,13.196733,0.0,80,-57,2022-07-08T12:34:53.636+0100,2022-07-08 12:34:55,0.0733730000000001,1
657,dc:a6:32:26:67:ab,11.612034,0.0,80,-58,2022-07-08T12:34:55.644+0100,2022-07-08 12:34:56,1.5113260000000004,1
658,dc:a6:32:26:67:ab,11.612034,0.0,80,-58,2022-07-08T12:34:55.644+0100,2022-07-08 12:34:57,1.5113260000000004,1
659,dc:a6:32:26:67:ab,13.622952,0.0,80,-57,2022-07-08T12:34:57.675+0100,2022-07-08 12:34:58,0.4995919999999998,1
660,dc:a6:32:26:67:ab,13.622952,0.0,80,-57,2022-07-08T12:34:57.675+0100,2022-07-08 12:34:59,0.4995919999999998,1
661,dc:a6:32:26:67:ab,15.222775,0.0,80,-58,2022-07-08T12:34:59.680+0100,2022-07-08 12:35:00,2.0994150000000005,1
662,dc:a6:32:26:67:ab,15.222775,0.0,80,-58,2022-07-08T12:34:59.680+0100,2022-07-08 12:35:01,2.0994150000000005,1
663,dc:a6:32:26:67:ab,15.194455,0.0,80,-58,2022-07-08T12:35:01.679+0100,2022-07-08 12:35:02,2.071095,1
664,dc:a6:32:26:67:ab,15.194455,0.0,80,-58,2022-07-08T12:35:01.679+0100,2022-07-08 12:35:03,2.071095,1
665,dc:a6:32:26:67:ab,15.610702,0.0,80,-57,2022-07-08T12:35:03.722+0100,2022-07-08 12:35:04,2.487342,1
666,dc:a6:32:26:67:ab,16.79239,0.0,80,-59,2022-07-08T12:35:05.722+0100,2022-07-08 12:35:05,3.669030000000001,1
667,dc:a6:32:26:67:ab,16.79239,0.0,80,-59,2022-07-08T12:35:05.722+0100,2022-07-08 12:35:06,3.669030000000001,1
668,dc:a6:32:26:67:ab,15.193902,0.0,80,-57,2022-07-08T12:35:07.756+0100,2022-07-08 12:35:07,2.070542,1
669,dc:a6:32:26:67:ab,15.193902,0.0,80,-57,2022-07-08T12:35:07.756+0100,2022-07-08 12:35:09,2.070542,1
670,dc:a6:32:26:67:ab,15.209067,0.0,80,-57,2022-07-08T12:35:09.765+0100,2022-07-08 12:35:10,2.085707,1
671,dc:a6:32:26:67:ab,15.209067,0.0,80,-57,2022-07-08T12:35:09.765+0100,2022-07-08 12:35:11,2.085707,1
672,dc:a6:32:26:67:ab,15.584983,0.0,80,-57,2022-07-08T12:35:11.760+0100,2022-07-08 12:35:12,2.4616229999999995,1
673,dc:a6:32:26:67:ab,15.584983,0.0,80,-57,2022-07-08T12:35:11.760+0100,2022-07-08 12:35:13,2.4616229999999995,1
674,dc:a6:32:26:67:ab,13.585992,0.0,80,-58,2022-07-08T12:35:13.796+0100,2022-07-08 12:35:14,0.4626319999999992,1
675,dc:a6:32:26:67:ab,13.585992,0.0,80,-58,2022-07-08T12:35:13.796+0100,2022-07-08 12:35:15,0.4626319999999992,1
676,dc:a6:32:26:67:ab,14.407175,0.0,80,-57,2022-07-08T12:35:15.813+0100,2022-07-08 12:35:16,1.2838150000000006,1
677,dc:a6:32:26:67:ab,14.407175,0.0,80,-57,2022-07-08T12:35:15.813+0100,2022-07-08 12:35:17,1.2838150000000006,1
678,dc:a6:32:26:67:ab,13.991791,0.0,80,-59,2022-07-08T12:35:17.841+0100,2022-07-08 12:35:18,0.8684309999999993,1
679,dc:a6:32:26:67:ab,13.991791,0.0,80,-59,2022-07-08T12:35:17.841+0100,2022-07-08 12:35:19,0.8684309999999993,1
680,dc:a6:32:26:67:ab,12.394447,0.0,80,-57,2022-07-08T12:35:19.837+0100,2022-07-08 12:35:20,0.7289130000000004,1
681,dc:a6:32:26:67:ab,11.987747,0.0,80,-59,2022-07-08T12:35:21.854+0100,2022-07-08 12:35:21,1.135612999999999,1
682,dc:a6:32:26:67:ab,11.987747,0.0,80,-59,2022-07-08T12:35:21.854+0100,2022-07-08 12:35:22,1.135612999999999,1
683,dc:a6:32:26:67:ab,12.378383,0.0,80,-58,2022-07-08T12:35:23.878+0100,2022-07-08 12:35:23,0.7449770000000004,1
684,dc:a6:32:26:67:ab,12.378383,0.0,80,-58,2022-07-08T12:35:23.878+0100,2022-07-08 12:35:25,0.7449770000000004,1
685,dc:a6:32:26:67:ab,10.808211,0.0,80,-57,2022-07-08T12:35:25.877+0100,2022-07-08 12:35:26,2.315149,1
686,dc:a6:32:26:67:ab,10.808211,0.0,80,-57,2022-07-08T12:35:25.877+0100,2022-07-08 12:35:27,2.315149,1
687,dc:a6:32:26:67:ab,13.633952,0.0,80,-57,2022-07-08T12:35:27.897+0100,2022-07-08 12:35:28,0.5105920000000008,1
688,dc:a6:32:26:67:ab,13.633952,0.0,80,-57,2022-07-08T12:35:27.897+0100,2022-07-08 12:35:29,0.5105920000000008,1
689,dc:a6:32:26:67:ab,13.618869,0.0,80,-58,2022-07-08T12:35:29.912+0100,2022-07-08 12:35:30,0.4955090000000002,1
690,dc:a6:32:26:67:ab,13.618869,0.0,80,-58,2022-07-08T12:35:29.912+0100,2022-07-08 12:35:31,0.4955090000000002,1
691,dc:a6:32:26:67:ab,13.998545,0.0,80,-57,2022-07-08T12:35:31.916+0100,2022-07-08 12:35:32,0.8751850000000001,1
692,dc:a6:32:26:67:ab,13.998545,0.0,80,-57,2022-07-08T12:35:31.916+0100,2022-07-08 12:35:33,0.8751850000000001,1
693,dc:a6:32:26:67:ab,13.580655,0.0,80,-58,2022-07-08T12:35:33.955+0100,2022-07-08 12:35:34,0.4572950000000002,1
694,dc:a6:32:26:67:ab,13.580655,0.0,80,-58,2022-07-08T12:35:33.955+0100,2022-07-08 12:35:35,0.4572950000000002,1
695,dc:a6:32:26:67:ab,13.1638565,0.0,80,-58,2022-07-08T12:35:35.957+0100,2022-07-08 12:35:36,0.0404964999999997,1
696,dc:a6:32:26:67:ab,13.1638565,0.0,80,-58,2022-07-08T12:35:35.957+0100,2022-07-08 12:35:37,0.0404964999999997,1
697,dc:a6:32:26:67:ab,9.993166,0.0,80,-59,2022-07-08T12:35:37.971+0100,2022-07-08 12:35:38,3.1301939999999995,1
698,dc:a6:32:26:67:ab,9.991791,0.0,80,-58,2022-07-08T12:35:39.996+0100,2022-07-08 12:35:39,3.1315690000000007,1
699,dc:a6:32:26:67:ab,9.991791,0.0,80,-58,2022-07-08T12:35:39.996+0100,2022-07-08 12:35:41,3.1315690000000007,1
700,dc:a6:32:26:67:ab,9.599741,0.0,80,-58,2022-07-08T12:35:41.997+0100,2022-07-08 12:35:42,3.523619,1
701,dc:a6:32:26:67:ab,9.599741,0.0,80,-58,2022-07-08T12:35:41.997+0100,2022-07-08 12:35:43,3.523619,1
702,dc:a6:32:26:67:ab,12.433135,0.0,80,-58,2022-07-08T12:35:44.037+0100,2022-07-08 12:35:44,0.6902249999999999,1
703,dc:a6:32:26:67:ab,12.433135,0.0,80,-58,2022-07-08T12:35:44.037+0100,2022-07-08 12:35:45,0.6902249999999999,1
704,dc:a6:32:26:67:ab,12.021877,0.0,80,-57,2022-07-08T12:35:46.042+0100,2022-07-08 12:35:46,1.101483,1
705,dc:a6:32:26:67:ab,12.021877,0.0,80,-57,2022-07-08T12:35:46.042+0100,2022-07-08 12:35:47,1.101483,1
706,dc:a6:32:26:67:ab,15.229487,0.0,80,-58,2022-07-08T12:35:48.044+0100,2022-07-08 12:35:48,2.1061270000000007,1
707,dc:a6:32:26:67:ab,15.229487,0.0,80,-58,2022-07-08T12:35:48.044+0100,2022-07-08 12:35:49,2.1061270000000007,1
708,dc:a6:32:26:67:ab,15.203648,0.0,80,-58,2022-07-08T12:35:50.067+0100,2022-07-08 12:35:50,2.0802879999999995,1
709,dc:a6:32:26:67:ab,15.203648,0.0,80,-58,2022-07-08T12:35:50.067+0100,2022-07-08 12:35:51,2.0802879999999995,1
710,dc:a6:32:26:67:ab,17.998545,0.0,80,-57,2022-07-08T12:35:52.074+0100,2022-07-08 12:35:52,4.875185,1
711,dc:a6:32:26:67:ab,17.998545,0.0,80,-57,2022-07-08T12:35:52.074+0100,2022-07-08 12:35:53,4.875185,1
712,dc:a6:32:26:67:ab,15.215147,0.0,80,-58,2022-07-08T12:35:54.070+0100,2022-07-08 12:35:55,2.091787,1
